sequence_id,change_point,confidence
3__07_expert_legal_med__Low-N-Beg,109,0.804231147278355
3__07_expert_legal_med__Low-N-End,144,0.8567970923011201
3__07_expert_legal_med__Low-N-Mid,88,0.7409402690315429
3__07_expert_legal_med__Low-P-Beg,78,0.8644167152843835
3__07_expert_legal_med__Low-P-End,201,0.926512889287992
3__07_expert_legal_med__Low-P-Mid,158,0.8722107809918891
3__07_expert_legal_med__Low-T-Beg,107,0.7810616544115698
3__07_expert_legal_med__Low-T-End,67,0.8545254062838377
3__07_expert_legal_med__Low-T-Mid,159,0.9687608050204479
3__07_expert_legal_med__Medium-N-Beg,200,0.9273611815919109
3__07_expert_legal_med__Medium-N-End,131,0.7478210474977627
3__07_expert_legal_med__Medium-N-Mid,154,0.8301354553766279
3__07_expert_legal_med__Medium-P-Beg,148,0.8632987134588541
3__07_expert_legal_med__Medium-P-End,226,0.8490558972039761
3__07_expert_legal_med__Medium-P-Mid,215,0.9126257594488847
3__07_expert_legal_med__Medium-T-Beg,88,0.969298592644493
3__07_expert_legal_med__Medium-T-End,206,0.740396559090486
3__07_expert_legal_med__Medium-T-Mid,150,0.7962147555028929
4__01_nq_closed_book__High-N-Beg,226,0.7403759383375883
4__01_nq_closed_book__High-N-End,62,0.8339408675189939
4__01_nq_closed_book__High-N-Mid,233,0.7558484376636025
4__01_nq_closed_book__High-P-Beg,68,0.8623062426410086
4__01_nq_closed_book__High-P-End,78,0.8814101388925585
4__01_nq_closed_book__High-P-Mid,80,0.7274692890333393
4__01_nq_closed_book__High-T-Beg,102,0.7499980058912928
4__01_nq_closed_book__High-T-End,123,0.8695886713359229
4__01_nq_closed_book__High-T-Mid,63,0.785844458237787
4__01_nq_closed_book__Low-N-Beg,154,0.8341344708503656
4__01_nq_closed_book__Low-N-End,239,0.8273323955602061
4__01_nq_closed_book__Low-N-Mid,92,0.725346735229272
4__01_nq_closed_book__Low-P-Beg,88,0.7484638484364362
4__01_nq_closed_book__Low-P-End,148,0.8637670769452469
4__01_nq_closed_book__Low-P-Mid,217,0.7115259319403675
4__01_nq_closed_book__Low-T-Beg,92,0.7783522272673071
4__01_nq_closed_book__Low-T-End,210,0.7843117725599038
4__01_nq_closed_book__Low-T-Mid,224,0.8164343425531068
4__01_nq_closed_book__Medium-N-Beg,163,0.7518490679358123
4__01_nq_closed_book__Medium-N-End,127,0.9366058628170025
4__01_nq_closed_book__Medium-N-Mid,82,0.8644784288024876
4__01_nq_closed_book__Medium-P-Beg,153,0.7735709654427506
4__01_nq_closed_book__Medium-P-End,185,0.7046797468318189
4__01_nq_closed_book__Medium-P-Mid,131,0.8198072661197735
4__01_nq_closed_book__Medium-T-Beg,85,0.7027624218335745
4__01_nq_closed_book__Medium-T-End,78,0.8708526077026157
4__01_nq_closed_book__Medium-T-Mid,56,0.9741509373930397
4__02_hotpot_citation__High-N-Beg,176,0.9481398906148649
4__02_hotpot_citation__High-N-End,142,0.970982864616367
4__02_hotpot_citation__High-N-Mid,190,0.8738473327155989
4__02_hotpot_citation__High-P-Beg,238,0.8580014535462537
4__02_hotpot_citation__High-P-End,144,0.9472185649923638
4__02_hotpot_citation__High-P-Mid,54,0.9593246980897736
4__02_hotpot_citation__High-T-Beg,139,0.9889291954545558
4__02_hotpot_citation__High-T-End,224,0.7931037862912831
4__02_hotpot_citation__High-T-Mid,239,0.8747419438822038
4__02_hotpot_citation__Low-N-Beg,134,0.9304673014275394
4__02_hotpot_citation__Low-N-End,133,0.9439306533240923
4__02_hotpot_citation__Low-N-Mid,209,0.7226254382814059
4__02_hotpot_citation__Low-P-Beg,242,0.9775789976832467
4__02_hotpot_citation__Low-P-End,108,0.9174577978329131
4__02_hotpot_citation__Low-P-Mid,81,0.8657382590444689
4__02_hotpot_citation__Low-T-Beg,136,0.7779394565273432
4__02_hotpot_citation__Low-T-End,181,0.9377885056409264
4__02_hotpot_citation__Low-T-Mid,146,0.9479913517935875
4__02_hotpot_citation__Medium-N-Beg,178,0.7858841312073674
4__02_hotpot_citation__Medium-N-End,185,0.8472277443558827
4__02_hotpot_citation__Medium-N-Mid,132,0.7434176982715368
4__02_hotpot_citation__Medium-P-Beg,56,0.9603112356170378
4__02_hotpot_citation__Medium-P-End,173,0.9796770370756638
4__02_hotpot_citation__Medium-P-Mid,194,0.7598081734019364
4__02_hotpot_citation__Medium-T-Beg,221,0.7067167409429029
4__02_hotpot_citation__Medium-T-End,197,0.9830048675912562
4__02_hotpot_citation__Medium-T-Mid,194,0.7865281785001687
4__03_novelhop_multihop__High-N-Beg,245,0.9554276398469721
4__03_novelhop_multihop__High-N-End,122,0.8264929594569134
4__03_novelhop_multihop__High-N-Mid,231,0.7431872767908424
4__03_novelhop_multihop__High-P-Beg,145,0.7897145577221794
4__03_novelhop_multihop__High-P-End,205,0.7158420077960117
4__03_novelhop_multihop__High-P-Mid,211,0.8047642166323111
4__03_novelhop_multihop__High-T-Beg,113,0.7216744059629161
4__03_novelhop_multihop__High-T-End,109,0.8098637028075979
4__03_novelhop_multihop__High-T-Mid,80,0.9705899150066158
4__03_novelhop_multihop__Low-N-Beg,160,0.8306120865141273
4__03_novelhop_multihop__Low-N-End,110,0.7948941003048141
4__03_novelhop_multihop__Low-N-Mid,69,0.85350910402476
4__03_novelhop_multihop__Low-P-Beg,75,0.7414360065777307
4__03_novelhop_multihop__Low-P-End,217,0.7182164913944694
4__03_novelhop_multihop__Low-P-Mid,104,0.758969888970441
4__03_novelhop_multihop__Low-T-Beg,194,0.7635116370807736
4__03_novelhop_multihop__Low-T-End,130,0.8622894987875508
4__03_novelhop_multihop__Low-T-Mid,225,0.9186285423287575
4__03_novelhop_multihop__Medium-N-Beg,240,0.7418005004995121
4__03_novelhop_multihop__Medium-N-End,248,0.8833805315052708
4__03_novelhop_multihop__Medium-N-Mid,83,0.801433346103231
4__03_novelhop_multihop__Medium-P-Beg,54,0.7226488566360156
4__03_novelhop_multihop__Medium-P-End,106,0.7641916276443496
4__03_novelhop_multihop__Medium-P-Mid,187,0.9794563212692918
4__03_novelhop_multihop__Medium-T-Beg,221,0.875291370298315
4__03_novelhop_multihop__Medium-T-End,178,0.8668856315163697
4__03_novelhop_multihop__Medium-T-Mid,51,0.800050742343142
4__04_temporal_recency__High-N-Beg,191,0.8116671057797562
4__04_temporal_recency__High-N-End,105,0.9003082917902181
4__04_temporal_recency__High-N-Mid,51,0.775734581870241
4__04_temporal_recency__High-P-Beg,192,0.7129678578878295
4__04_temporal_recency__High-P-End,172,0.8838999864073149
4__04_temporal_recency__High-P-Mid,171,0.9898431227718492
4__04_temporal_recency__High-T-Beg,122,0.8267555071486243
4__04_temporal_recency__High-T-End,230,0.971382680964803
4__04_temporal_recency__High-T-Mid,80,0.7291691971154861
4__04_temporal_recency__Low-N-Beg,56,0.7009065441590148
4__04_temporal_recency__Low-N-End,230,0.8929403384417285
4__04_temporal_recency__Low-N-Mid,223,0.7158448858730768
4__04_temporal_recency__Low-P-Beg,182,0.8768204535237328
4__04_temporal_recency__Low-P-End,86,0.747257946791392
4__04_temporal_recency__Low-P-Mid,149,0.8004917338741352
4__04_temporal_recency__Low-T-Beg,164,0.9602544149466115
4__04_temporal_recency__Low-T-End,200,0.9210124355575238
4__04_temporal_recency__Low-T-Mid,232,0.8993439686731898
4__04_temporal_recency__Medium-N-Beg,104,0.7905057975774945
4__04_temporal_recency__Medium-N-End,151,0.8283301836894462
4__04_temporal_recency__Medium-N-Mid,198,0.9013360893870783
4__04_temporal_recency__Medium-P-Beg,89,0.9804588833501644
4__04_temporal_recency__Medium-P-End,88,0.8917379961873937
4__04_temporal_recency__Medium-P-Mid,163,0.7910635175028968
4__04_temporal_recency__Medium-T-Beg,111,0.9143685511852406
4__04_temporal_recency__Medium-T-End,72,0.9790128303270762
4__04_temporal_recency__Medium-T-Mid,94,0.965149736888737
4__05_stackmath_numerical__High-N-Beg,215,0.9036737628888778
4__05_stackmath_numerical__High-N-End,143,0.7910291920909892
4__05_stackmath_numerical__High-N-Mid,220,0.8203653176933183
4__05_stackmath_numerical__High-P-Beg,187,0.7172088024870332
4__05_stackmath_numerical__High-P-End,142,0.9732825395433209
4__05_stackmath_numerical__High-P-Mid,224,0.7201195817634957
4__05_stackmath_numerical__High-T-Beg,206,0.7057634238970163
4__05_stackmath_numerical__High-T-End,133,0.9724233534739298
4__05_stackmath_numerical__High-T-Mid,236,0.7932726572338098
4__05_stackmath_numerical__Low-N-Beg,74,0.9887878983895746
4__05_stackmath_numerical__Low-N-End,224,0.7736152785153065
4__05_stackmath_numerical__Low-N-Mid,224,0.8918649664709842
4__05_stackmath_numerical__Low-P-Beg,138,0.8796871693492546
4__05_stackmath_numerical__Low-P-End,215,0.9350562701431675
4__05_stackmath_numerical__Low-P-Mid,98,0.7382017821091111
4__05_stackmath_numerical__Low-T-Beg,96,0.9746831294423028
4__05_stackmath_numerical__Low-T-End,131,0.8066021644069404
4__05_stackmath_numerical__Low-T-Mid,207,0.8175093216539718
4__05_stackmath_numerical__Medium-N-Beg,216,0.7384140391987111
4__05_stackmath_numerical__Medium-N-End,164,0.9213794026553467
4__05_stackmath_numerical__Medium-N-Mid,228,0.7998098798916753
4__05_stackmath_numerical__Medium-P-Beg,145,0.7405693269738269
4__05_stackmath_numerical__Medium-P-End,249,0.8546901160944526
4__05_stackmath_numerical__Medium-P-Mid,73,0.9273726330826422
4__05_stackmath_numerical__Medium-T-Beg,134,0.7190323947016525
4__05_stackmath_numerical__Medium-T-End,69,0.8108386691399035
4__05_stackmath_numerical__Medium-T-Mid,155,0.8777858251842401
4__06_policy_compliance__High-N-Beg,187,0.9633918829286633
4__06_policy_compliance__High-N-End,95,0.7608020851547989
4__06_policy_compliance__High-N-Mid,172,0.9285242797071112
4__06_policy_compliance__High-P-Beg,137,0.8212413140597301
4__06_policy_compliance__High-P-End,215,0.7688574671121987
4__06_policy_compliance__High-P-Mid,185,0.7544385142549497
4__06_policy_compliance__High-T-Beg,101,0.9134542157273398
4__06_policy_compliance__High-T-End,233,0.8848317245731981
4__06_policy_compliance__High-T-Mid,75,0.9837376256303134
4__06_policy_compliance__Low-N-Beg,87,0.7760870380844593
4__06_policy_compliance__Low-N-End,239,0.7498480303121104
4__06_policy_compliance__Low-N-Mid,161,0.8846366505847278
4__06_policy_compliance__Low-P-Beg,200,0.7889741674393869
4__06_policy_compliance__Low-P-End,151,0.8684116606039024
4__06_policy_compliance__Low-P-Mid,247,0.728038714481307
4__06_policy_compliance__Low-T-Beg,59,0.8123811718373419
4__06_policy_compliance__Low-T-End,233,0.930451777302895
4__06_policy_compliance__Low-T-Mid,61,0.7093084417106496
4__06_policy_compliance__Medium-N-Beg,218,0.9026213198474637
4__06_policy_compliance__Medium-N-End,182,0.8397904611684082
4__06_policy_compliance__Medium-N-Mid,160,0.9263483014238887
4__06_policy_compliance__Medium-P-Beg,206,0.9782788826306865
4__06_policy_compliance__Medium-P-End,191,0.9316795248060383
4__06_policy_compliance__Medium-P-Mid,209,0.7421001338624525
4__06_policy_compliance__Medium-T-Beg,240,0.9171128180925903
4__06_policy_compliance__Medium-T-End,151,0.8321689362249001
4__06_policy_compliance__Medium-T-Mid,189,0.9751870582879825
4__07_expert_legal_med__High-N-Beg,141,0.7354764263351874
4__07_expert_legal_med__High-N-End,78,0.7574212569880641
4__07_expert_legal_med__High-N-Mid,116,0.7393978047964448
4__07_expert_legal_med__High-P-Beg,155,0.9641076832796561
4__07_expert_legal_med__High-P-End,247,0.7536695116239218
4__07_expert_legal_med__High-P-Mid,55,0.8445338560324958
4__07_expert_legal_med__High-T-Beg,89,0.7361692056595556
4__07_expert_legal_med__High-T-End,185,0.9831633885368709
4__07_expert_legal_med__High-T-Mid,50,0.7918758883534219
4__07_expert_legal_med__Low-N-Beg,201,0.8061549096856041
4__07_expert_legal_med__Low-N-End,104,0.855717884661907
4__07_expert_legal_med__Low-N-Mid,196,0.9537811403707422
4__07_expert_legal_med__Low-P-Beg,146,0.7812986435372142
4__07_expert_legal_med__Low-P-End,221,0.7409144594262358
4__07_expert_legal_med__Low-P-Mid,142,0.7589728089107411
4__07_expert_legal_med__Low-T-Beg,54,0.9787157188493849
4__07_expert_legal_med__Low-T-End,93,0.7136607101927166
4__07_expert_legal_med__Low-T-Mid,61,0.7698614480207479
4__07_expert_legal_med__Medium-N-Beg,193,0.9880810242359465
4__07_expert_legal_med__Medium-N-End,148,0.8185653100930489
4__07_expert_legal_med__Medium-N-Mid,147,0.8335865138558604
4__07_expert_legal_med__Medium-P-Beg,174,0.8626500860326808
4__07_expert_legal_med__Medium-P-End,91,0.8793931717602103
4__07_expert_legal_med__Medium-P-Mid,100,0.7168128157220964
4__07_expert_legal_med__Medium-T-Beg,118,0.8970517073905663
4__07_expert_legal_med__Medium-T-End,168,0.7374943983083815
4__07_expert_legal_med__Medium-T-Mid,160,0.8478326639226497
5__01_nq_closed_book__High-N-Beg,93,0.8448463526816921
5__01_nq_closed_book__High-N-End,192,0.8355624113923352
5__01_nq_closed_book__High-N-Mid,59,0.714572164341263
5__01_nq_closed_book__High-P-Beg,177,0.7292439845503914
5__01_nq_closed_book__High-P-End,195,0.9798976008628419
5__01_nq_closed_book__High-P-Mid,235,0.9495623228522209
5__01_nq_closed_book__High-T-Beg,151,0.7466690797739374
5__01_nq_closed_book__High-T-End,60,0.7840335274096716
5__01_nq_closed_book__High-T-Mid,169,0.9871751052335156
5__01_nq_closed_book__Low-N-Beg,118,0.8007382171613445
5__01_nq_closed_book__Low-N-End,120,0.9880162352001693
5__01_nq_closed_book__Low-N-Mid,184,0.8491382912222046
5__01_nq_closed_book__Low-P-Beg,183,0.7692271793587903
5__01_nq_closed_book__Low-P-End,52,0.8983114477717711
5__01_nq_closed_book__Low-P-Mid,116,0.7725402164259174
5__01_nq_closed_book__Low-T-Beg,224,0.966396221475675
5__01_nq_closed_book__Low-T-End,61,0.7071801257229636
5__01_nq_closed_book__Low-T-Mid,175,0.7752500804949087
5__01_nq_closed_book__Medium-N-Beg,222,0.74300821716201
5__01_nq_closed_book__Medium-N-End,141,0.9018886882804791
5__01_nq_closed_book__Medium-N-Mid,185,0.8001173473885128
5__01_nq_closed_book__Medium-P-Beg,186,0.9519956614360946
5__01_nq_closed_book__Medium-P-End,200,0.8326134011463847
5__01_nq_closed_book__Medium-P-Mid,122,0.8890668390134092
5__01_nq_closed_book__Medium-T-Beg,234,0.8503842676002382
5__01_nq_closed_book__Medium-T-End,239,0.9272366806890898
5__01_nq_closed_book__Medium-T-Mid,105,0.7315264393299438
5__02_hotpot_citation__High-N-Beg,190,0.8523369685036243
5__02_hotpot_citation__High-N-End,170,0.767868879395772
5__02_hotpot_citation__High-N-Mid,123,0.9772053781956977
5__02_hotpot_citation__High-P-Beg,172,0.8012689940417699
5__02_hotpot_citation__High-P-End,61,0.701094101940142
5__02_hotpot_citation__High-P-Mid,204,0.7073689845109448
5__02_hotpot_citation__High-T-Beg,89,0.8198291779359599
5__02_hotpot_citation__High-T-End,141,0.7953704062516171
5__02_hotpot_citation__High-T-Mid,52,0.9107093284789396
5__02_hotpot_citation__Low-N-Beg,190,0.7644894877922174
5__02_hotpot_citation__Low-N-End,138,0.918915411650909
5__02_hotpot_citation__Low-N-Mid,102,0.9353185570803428
5__02_hotpot_citation__Low-P-Beg,229,0.7956222397273626
5__02_hotpot_citation__Low-P-End,136,0.7910944925453925
5__02_hotpot_citation__Low-P-Mid,102,0.8575078113877878
5__02_hotpot_citation__Low-T-Beg,59,0.7161443206255853
5__02_hotpot_citation__Low-T-End,101,0.8624037206318353
5__02_hotpot_citation__Low-T-Mid,220,0.7350062706659145
5__02_hotpot_citation__Medium-N-Beg,247,0.7106451229657842
5__02_hotpot_citation__Medium-N-End,173,0.8201786333408619
5__02_hotpot_citation__Medium-N-Mid,117,0.8118966390707438
5__02_hotpot_citation__Medium-P-Beg,150,0.882375181363666
5__02_hotpot_citation__Medium-P-End,82,0.7721903014987964
5__02_hotpot_citation__Medium-P-Mid,192,0.9488120726644325
5__02_hotpot_citation__Medium-T-Beg,62,0.7460049366366713
5__02_hotpot_citation__Medium-T-End,198,0.7049774194157994
5__02_hotpot_citation__Medium-T-Mid,242,0.7865110826645662
5__03_novelhop_multihop__High-N-Beg,158,0.8695889112450308
5__03_novelhop_multihop__High-N-End,56,0.9705297044304267
5__03_novelhop_multihop__High-N-Mid,136,0.7562645764284557
5__03_novelhop_multihop__High-P-Beg,50,0.9244977715311786
5__03_novelhop_multihop__High-P-End,185,0.8281499759024367
5__03_novelhop_multihop__High-P-Mid,54,0.9438098594850178
5__03_novelhop_multihop__High-T-Beg,95,0.9293877844419044
5__03_novelhop_multihop__High-T-End,222,0.7989630849631212
5__03_novelhop_multihop__High-T-Mid,145,0.9892142755210096
5__03_novelhop_multihop__Low-N-Beg,84,0.8992338758331998
5__03_novelhop_multihop__Low-N-End,207,0.8884734892215496
5__03_novelhop_multihop__Low-N-Mid,160,0.7787923548638295
5__03_novelhop_multihop__Low-P-Beg,222,0.8303994432111566
5__03_novelhop_multihop__Low-P-End,138,0.8469026336391433
5__03_novelhop_multihop__Low-P-Mid,218,0.8199236118435855
5__03_novelhop_multihop__Low-T-Beg,146,0.8591685386475905
5__03_novelhop_multihop__Low-T-End,188,0.8526811747818595
5__03_novelhop_multihop__Low-T-Mid,174,0.8433679938469633
5__03_novelhop_multihop__Medium-N-Beg,113,0.9121360891134597
5__03_novelhop_multihop__Medium-N-End,98,0.9719085855170322
5__03_novelhop_multihop__Medium-N-Mid,113,0.8709238123317153
5__03_novelhop_multihop__Medium-P-Beg,222,0.7580128975879041
5__03_novelhop_multihop__Medium-P-End,86,0.9014328768077597
5__03_novelhop_multihop__Medium-P-Mid,143,0.8919642516089766
5__03_novelhop_multihop__Medium-T-Beg,129,0.9876035465874093
5__03_novelhop_multihop__Medium-T-End,191,0.7141474463633788
5__03_novelhop_multihop__Medium-T-Mid,83,0.9571824134632112
5__04_temporal_recency__High-N-Beg,105,0.9011590698251838
5__04_temporal_recency__High-N-End,214,0.7360419692091901
5__04_temporal_recency__High-N-Mid,120,0.8658166433700164
5__04_temporal_recency__High-P-Beg,142,0.9227444575768762
5__04_temporal_recency__High-P-End,215,0.7317926195073449
5__04_temporal_recency__High-P-Mid,67,0.8282847443245813
5__04_temporal_recency__High-T-Beg,210,0.8000478937370228
5__04_temporal_recency__High-T-End,54,0.856909214771702
5__04_temporal_recency__High-T-Mid,180,0.8926761677197425
5__04_temporal_recency__Low-N-Beg,65,0.8197885596370582
5__04_temporal_recency__Low-N-End,98,0.7502352563784888
5__04_temporal_recency__Low-N-Mid,110,0.7198579320878292
5__04_temporal_recency__Low-P-Beg,60,0.8363038972327803
5__04_temporal_recency__Low-P-End,133,0.8883902923093324
5__04_temporal_recency__Low-P-Mid,203,0.7697370653387343
5__04_temporal_recency__Low-T-Beg,83,0.9648741324292069
5__04_temporal_recency__Low-T-End,205,0.808447345549134
5__04_temporal_recency__Low-T-Mid,72,0.7363266429278144
5__04_temporal_recency__Medium-N-Beg,158,0.7132612815090128
5__04_temporal_recency__Medium-N-End,50,0.8272929135007483
5__04_temporal_recency__Medium-N-Mid,176,0.9726051404984883
5__04_temporal_recency__Medium-P-Beg,221,0.7516967927981265
5__04_temporal_recency__Medium-P-End,77,0.9395844944267719
5__04_temporal_recency__Medium-P-Mid,236,0.9828632746019108
5__04_temporal_recency__Medium-T-Beg,170,0.7647915489846557
5__04_temporal_recency__Medium-T-End,115,0.9708600226145856
5__04_temporal_recency__Medium-T-Mid,222,0.9355756578463426
5__05_stackmath_numerical__High-N-Beg,235,0.8529832770496103
5__05_stackmath_numerical__High-N-End,242,0.7353125734441355
5__05_stackmath_numerical__High-N-Mid,133,0.9154860243235274
5__05_stackmath_numerical__High-P-Beg,72,0.7311000994113472
5__05_stackmath_numerical__High-P-End,168,0.9463173709229694
5__05_stackmath_numerical__High-P-Mid,151,0.7628243623283244
5__05_stackmath_numerical__High-T-Beg,181,0.9878926403909051
5__05_stackmath_numerical__High-T-End,249,0.9275140520022839
5__05_stackmath_numerical__High-T-Mid,239,0.8620596256520265
5__05_stackmath_numerical__Low-N-Beg,165,0.8909666065426605
